raceId,driverId,grid,position,constructorId
1036,830,3,2,9
1036,815,4,5,211
1036,840,5,4,211
1036,848,6,8,9
1036,832,7,6,1
1036,846,8,10,1
1036,844,9,20,6
1036,842,10,9,213
1036,20,11,7,6
1036,826,12,12,213
1036,817,13,11,4
1036,8,14,14,51
1036,839,15,13,4
1036,825,16,15,210
1036,154,17,19,210
1036,847,18,17,3
1036,849,19,18,3
1036,841,20,16,51
1037,1,1,1,131
1037,822,2,2,131
1037,830,3,3,9
1037,817,4,4,4
1037,848,5,6,9
1037,839,6,5,4
1037,832,7,20,1
1037,815,8,10,211
1037,840,9,9,211
1037,846,10,7,1
1037,826,11,11,213
1037,842,12,8,213
1037,844,13,14,6
1037,20,14,13,6
1037,847,15,19,3
1037,8,16,12,51
1037,154,17,15,210
1037,841,18,18,51
1037,849,19,16,3
1037,825,20,17,210
1038,1,1,7,131
1038,822,2,5,131
1038,832,3,2,1
1038,815,4,10,211
1038,830,5,17,9
1038,846,6,4,1
1038,817,7,6,4
1038,840,8,3,211
1038,848,9,15,9
1038,842,10,1,213
1038,826,11,9,213
1038,839,12,8,4
1038,844,13,18,6
1038,8,14,13,51
1038,825,15,19,210
1038,154,16,12,210
1038,20,17,20,6
1038,841,18,16,51
1038,847,19,14,3
1038,849,20,11,3
1039,1,1,1,131
1039,822,2,2,131
1039,830,3,19,9
1039,848,4,3,9
1039,844,5,8,6
1039,815,6,5,211
1039,840,7,13,211
1039,817,8,4,4
1039,832,9,18,1
1039,839,10,14,4
1039,846,11,6,1
1039,826,12,7,213
1039,8,13,9,51
1039,20,14,10,6
1039,154,15,12,210
1039,842,16,20,213
1039,841,17,17,51
1039,847,18,11,3
1039,849,19,15,3
1039,825,20,16,210
1040,1,1,3,131
1040,830,2,2,9
1040,822,3,1,131
1040,815,4,4,211
1040,817,5,5,4
1040,832,6,19,1
1040,839,7,7,4
1040,846,8,15,1
1040,842,9,9,213
1040,848,10,10,9
1040,844,11,6,6
1040,826,12,8,213
1040,840,13,20,211
1040,847,14,18,3
1040,20,15,13,6
1040,154,16,17,210
1040,841,17,11,51
1040,825,18,12,210
1040,849,19,16,3
1040,8,20,14,51
1041,822,1,19,131
1041,1,2,1,131
1041,830,3,2,9
1041,844,4,7,6
1041,848,5,17,9
1041,817,6,3,4
1041,839,7,18,4
1041,846,8,16,1
1041,815,9,4,211
1041,832,10,5,1
1041,20,11,11,6
1041,842,12,6,213
1041,826,13,15,213
1041,841,14,10,51
1041,825,15,13,210
1041,154,16,9,210
1041,847,17,20,3
1041,849,18,14,3
1041,8,19,12,51
1041,807,20,8,211
1042,840,12,20,211
1042,839,11,8,4
1042,817,10,9,4
1042,842,9,5,213
1042,846,8,13,1
1042,832,7,6,1
1042,848,6,12,9
1042,815,5,7,211
1042,844,4,4,6
1042,830,3,3,9
1042,822,2,2,131
1042,1,1,1,131
1042,826,13,19,213
1042,847,14,14,3
1042,20,15,10,6
1042,8,16,11,51
1042,841,17,15,51
1042,154,18,17,210
1042,825,19,16,210
1042,849,20,18,3
1043,822,1,2,131
1043,1,2,1,131
1043,830,3,17,9
1043,842,4,20,213
1043,817,5,3,4
1043,848,6,15,9
1043,844,7,5,6
1043,826,8,4,213
1043,846,9,8,1
1043,832,10,7,1
1043,815,11,6,211
1043,839,12,19,4
1043,847,13,16,3
1043,20,14,12,6
1043,840,15,13,211
1043,154,16,14,210
1043,825,17,18,210
1043,8,18,9,51
1043,849,19,11,3
1043,841,20,10,51
1044,840,1,9,211
1044,830,2,6,9
1044,815,3,2,211
1044,848,4,7,9
1044,817,5,10,4
1044,1,6,1,131
1044,839,7,11,4
1044,8,8,15,51
1044,822,9,14,131
1044,841,10,20,51
1044,846,11,8,1
1044,20,12,3,6
1044,832,13,5,1
1044,844,14,4,6
1044,842,15,13,213
1044,825,16,17,210
1044,826,17,12,213
1044,847,18,16,3
1044,154,19,18,210
1044,849,20,19,3
1045,1,1,1,131
1045,822,2,8,131
1045,830,3,2,9
1045,848,4,3,9
1045,815,5,18,211
1045,817,6,7,4
1045,839,7,9,4
1045,842,8,6,213
1045,846,9,4,1
1045,826,10,11,213
1045,20,11,13,6
1045,844,12,10,6
1045,840,13,19,211
1045,847,14,12,3
1045,832,15,5,1
1045,841,16,16,51
1045,8,17,15,51
1045,825,18,17,210
1045,154,19,20,210
1045,849,20,14,3
1046,822,1,8,131
1046,847,2,9,131
1046,830,3,19,9
1046,844,4,20,6
1046,815,5,1,211
1046,826,6,7,213
1046,817,7,5,4
1046,832,8,4,1
1046,842,9,11,213
1046,840,10,3,211
1046,839,11,2,4
1046,848,12,6,9
1046,20,13,12,6
1046,841,14,13,51
1046,846,15,10,1
1046,825,16,15,210
1046,849,17,18,3
1046,851,18,16,3
1046,8,19,14,51
1046,850,20,17,210
1047,830,1,1,9
1047,822,2,2,131
1047,1,3,3,131
1047,846,4,5,1
1047,848,5,4,9
1047,832,6,6,1
1047,826,7,11,213
1047,840,8,10,211
1047,844,9,13,6
1047,842,10,8,213
1047,839,11,9,4
1047,817,12,7,4
1047,20,13,14,6
1047,841,14,16,51
1047,815,15,20,211
1047,8,16,12,51
1047,825,17,18,210
1047,847,18,15,3
1047,850,19,19,210
1047,849,20,17,3
1052,830,1,2,9
1052,1,2,1,131
1052,822,3,3,131
1052,844,4,6,6
1052,842,5,17,213
1052,817,6,7,1
1052,846,7,4,1
1052,832,8,8,6
1052,4,9,19,214
1052,840,10,10,117
1052,815,11,5,9
1052,841,12,12,51
1052,852,13,9,213
1052,8,14,11,51
1052,847,15,14,3
1052,839,16,13,214
1052,849,17,18,3
1052,20,18,15,117
1052,854,19,16,210
1052,853,20,20,210
1053,1,1,2,131
1053,815,2,11,9
1053,830,3,1,9
1053,844,4,4,6
1053,842,5,7,213
1053,817,6,6,1
1053,846,7,3,1
1053,822,8,18,131
1053,839,9,9,214
1053,840,10,8,117
1053,832,11,5,6
1053,847,12,19,3
1053,20,13,15,117
1053,849,14,20,3
1053,4,15,10,214
1053,8,16,13,51
1053,841,17,14,51
1053,854,18,16,210
1053,853,19,17,210
1053,852,20,12,213
1054,822,1,3,131
1054,1,2,1,131
1054,830,3,2,9
1054,815,4,4,9
1054,832,5,11,6
1054,839,6,7,214
1054,846,7,5,1
1054,844,8,6,6
1054,842,9,10,213
1054,20,10,13,117
1054,847,11,16,3
1054,841,12,12,51
1054,4,13,8,214
1054,852,14,15,213
1054,8,15,20,51
1054,817,16,9,1
1054,840,17,14,117
1054,849,18,18,3
1054,854,19,17,210
1054,853,20,19,210
1055,1,1,1,131
1055,830,2,2,9
1055,822,3,3,131
1055,844,4,4,6
1055,839,5,9,214
1055,832,6,7,6
1055,817,7,6,1
1055,815,8,5,9
1055,846,9,8,1
1055,4,10,17,214
1055,840,11,11,117
1055,842,12,10,213
1055,20,13,13,117
1055,841,14,15,51
1055,847,15,14,3
1055,852,16,20,213
1055,8,17,12,51
1055,854,18,18,210
1055,849,19,16,3
1055,853,20,19,210
1056,844,1,20,6
1056,830,2,1,9
1056,822,3,19,131
1056,832,4,2,6
1056,846,5,3,1
1056,842,6,6,213
1056,1,7,7,131
1056,20,8,5,117
1056,815,9,4,9
1056,841,10,10,51
1056,839,11,9,214
1056,817,12,12,1
1056,840,13,8,117
1056,8,14,11,51
1056,847,15,14,3
1056,852,16,16,213
1056,4,17,13,214
1056,849,18,15,3
1056,853,19,17,210
1057,844,1,4,6
1057,1,2,15,131
1057,830,3,18,9
1057,842,4,3,213
1057,832,5,8,6
1057,846,6,5,1
1057,815,7,1,9
1057,852,8,7,213
1057,4,9,6,214
1057,822,10,12,131
1057,20,11,2,117
1057,839,12,20,214
1057,817,13,9,1
1057,8,14,10,51
1057,847,15,17,3
1057,849,16,16,3
1057,854,17,13,210
1057,853,18,14,210
1057,840,19,19,117
1057,841,20,11,51
1059,830,1,1,9
1059,1,2,2,131
1059,822,3,4,131
1059,815,4,3,9
1059,832,5,11,6
1059,842,6,7,213
1059,844,7,16,6
1059,846,8,5,1
1059,4,9,8,214
1059,817,10,6,1
1059,839,11,14,214
1059,20,12,9,117
1059,841,13,15,51
1059,847,14,12,3
1059,854,15,19,210
1059,849,16,18,3
1059,8,17,17,51
1059,853,18,20,210
1059,840,19,10,117
1059,852,20,13,213
1058,830,1,1,9
1058,822,2,3,131
1058,1,3,2,131
1058,846,4,5,1
1058,815,5,4,9
1058,842,6,20,213
1058,844,7,7,6
1058,852,8,10,213
1058,4,9,9,214
1058,840,10,8,117
1058,847,11,19,3
1058,832,12,6,6
1058,817,13,13,1
1058,20,14,12,117
1058,841,15,15,51
1058,849,16,17,3
1058,839,17,14,214
1058,8,18,11,51
1058,854,19,16,210
1058,853,20,18,210
1060,830,1,1,9
1060,846,2,3,1
1060,815,3,6,9
1060,1,4,4,131
1060,822,5,2,131
1060,842,6,9,213
1060,852,7,12,213
1060,20,8,17,117
1060,847,9,11,3
1060,840,10,13,117
1060,832,11,5,6
1060,844,12,8,6
1060,817,13,7,1
1060,4,14,10,214
1060,841,15,14,51
1060,8,16,15,51
1060,839,17,20,214
1060,849,18,16,3
1060,854,19,18,210
1060,853,20,19,210
1061,1,1,1,131
1061,830,2,20,9
1061,822,3,3,131
1061,844,4,2,6
1061,815,5,16,9
1061,846,6,4,1
1061,817,7,5,1
1061,847,8,12,3
1061,832,9,6,6
1061,20,10,19,117
1061,4,11,7,214
1061,842,12,11,213
1061,839,13,9,214
1061,841,14,13,51
1061,840,15,8,117
1061,852,16,10,213
1061,8,17,15,51
1061,849,18,14,3
1061,854,19,18,210
1061,853,20,17,210
1062,1,1,2,131
1062,822,2,16,131
1062,830,3,9,9
1062,815,4,17,9
1062,842,5,5,213
1062,846,6,15,1
1062,844,7,18,6
1062,839,8,1,214
1062,4,9,4,214
1062,20,10,20,117
1062,817,11,11,1
1062,840,12,19,117
1062,8,13,10,51
1062,841,14,13,51
1062,832,15,3,6
1062,852,16,6,213
1062,847,17,8,3
1062,849,18,7,3
1062,853,19,14,210
1062,854,20,12,210
1063,830,1,1,9
1063,847,2,2,3
1063,1,3,3,131
1063,817,4,4,1
1063,20,5,5,117
1063,842,6,6,213
1063,815,7,19,9
1063,822,8,12,131
1063,839,9,7,214
1063,846,10,14,1
1063,844,11,8,6
1063,849,12,9,3
1063,832,13,10,6
1063,4,14,11,214
1063,840,15,20,117
1063,841,16,13,51
1063,852,17,15,213
1063,854,18,16,210
1063,8,19,18,51
1063,853,20,17,210
1064,830,1,1,9
1064,1,2,2,131
1064,822,3,3,131
1064,842,4,4,213
1064,844,5,5,6
1064,832,6,7,6
1064,841,7,14,51
1064,839,8,9,214
1064,4,9,6,214
1064,817,10,11,1
1064,847,11,17,3
1064,840,12,12,117
1064,846,13,10,1
1064,849,14,16,3
1064,852,15,19,213
1064,815,16,8,9
1064,20,17,13,117
1064,9,18,15,51
1064,854,19,18,210
1064,853,20,20,210
1065,822,1,3,131
1065,1,2,17,131
1065,830,3,18,9
1065,846,4,2,1
1065,817,5,1,1
1065,842,6,19,213
1065,832,7,6,6
1065,844,8,4,6
1065,815,9,5,9
1065,841,10,13,51
1065,20,11,12,117
1065,840,12,7,117
1065,4,13,8,214
1065,839,14,10,214
1065,847,15,9,3
1065,849,16,11,3
1065,852,17,20,213
1065,854,18,15,210
1065,9,19,14,51
1065,853,20,16,210
1066,846,1,7,1
1066,832,2,3,6
1066,847,3,10,3
1066,1,4,1,131
1066,817,5,4,1
1066,4,6,6,214
1066,822,7,5,131
1066,840,8,11,117
1066,815,9,9,9
1066,839,10,14,214
1066,20,11,12,117
1066,842,12,13,213
1066,852,13,17,213
1066,849,14,19,3
1066,844,15,15,6
1066,8,16,8,51
1066,854,17,20,210
1066,841,18,16,51
1066,853,19,18,210
1066,830,20,2,9
1067,1,1,5,131
1067,822,2,1,131
1067,830,3,2,9
1067,844,4,4,6
1067,842,5,6,213
1067,4,6,16,214
1067,815,7,3,9
1067,846,8,7,1
1067,840,9,9,117
1067,852,10,14,213
1067,20,11,18,117
1067,839,12,10,214
1067,847,13,15,3
1067,854,14,19,210
1067,832,15,8,6
1067,817,16,13,1
1067,849,17,17,3
1067,841,18,11,51
1067,8,19,12,51
1067,853,20,20,210
1069,830,1,1,9
1069,1,2,2,131
1069,815,3,3,9
1069,822,4,6,131
1069,844,5,4,6
1069,832,6,7,6
1069,817,7,5,1
1069,846,8,8,1
1069,842,9,20,213
1069,852,10,9,213
1069,839,11,19,214
1069,20,12,10,117
1069,841,13,11,51
1069,4,14,18,214
1069,847,15,14,3
1069,840,16,12,117
1069,849,17,15,3
1069,8,18,13,51
1069,854,19,16,210
1069,853,20,17,210
1070,822,1,15,131
1070,1,2,2,131
1070,830,3,1,9
1070,815,4,3,9
1070,842,5,4,213
1070,832,6,6,6
1070,817,7,12,1
1070,844,8,5,6
1070,852,9,20,213
1070,846,10,10,1
1070,20,11,7,117
1070,8,12,8,51
1070,847,13,16,3
1070,841,14,11,51
1070,839,15,13,214
1070,4,16,9,214
1070,849,17,17,3
1070,854,18,19,210
1070,853,19,18,210
1070,840,20,14,117
1071,1,1,1,131
1071,830,2,2,9
1071,822,3,3,131
1071,815,4,4,9
1071,842,5,7,213
1071,832,6,6,6
1071,844,7,5,6
1071,846,8,10,1
1071,817,9,19,1
1071,4,10,9,214
1071,839,11,8,214
1071,20,12,11,117
1071,852,13,15,213
1071,8,14,12,51
1071,841,15,14,51
1071,840,16,20,117
1071,849,17,16,3
1071,847,18,13,3
1071,854,19,18,210
1071,853,20,17,210
1051,1,1,1,131
1051,830,2,2,9
1051,822,3,20,131
1051,842,4,11,213
1051,4,5,3,214
1051,846,6,9,1
1051,832,7,7,6
1051,852,8,13,213
1051,839,9,5,214
1051,20,10,10,117
1051,815,11,4,9
1051,840,12,6,117
1051,844,13,8,6
1051,817,14,12,1
1051,847,15,17,3
1051,8,16,14,51
1051,849,17,19,3
1051,841,18,15,51
1051,854,19,16,210
1051,853,20,18,210
1072,1,1,1,131
1072,822,2,3,131
1072,830,3,2,9
1072,844,4,7,6
1072,815,5,17,9
1072,842,6,6,213
1072,846,7,10,1
1072,852,8,14,213
1072,839,9,4,214
1072,841,10,9,51
1072,817,11,5,1
1072,8,12,15,51
1072,4,13,13,214
1072,847,14,19,3
1072,832,15,8,6
1072,849,16,12,3
1072,20,17,16,117
1072,840,18,11,117
1072,854,19,20,210
1072,853,20,18,210
1073,830,1,1,9
1073,1,2,2,131
1073,846,3,7,1
1073,815,4,15,9
1073,832,5,3,6
1073,822,6,6,131
1073,844,7,10,6
1073,852,8,4,213
1073,839,9,9,214
1073,817,10,12,1
1073,4,11,8,214
1073,842,12,5,213
1073,840,13,13,117
1073,841,14,17,51
1073,20,15,11,117
1073,849,16,16,3
1073,847,17,18,3
1073,8,18,19,51
1073,854,19,14,210
1073,853,20,20,210
1074,844,1,1,6
1074,830,2,19,9
1074,832,3,2,6
1074,815,4,18,9
1074,1,5,3,131
1074,822,6,6,51
1074,825,7,5,210
1074,4,8,9,214
1074,847,9,4,131
1074,842,10,20,213
1074,839,11,7,214
1074,854,12,11,210
1074,846,13,15,1
1074,848,14,13,3
1074,855,15,10,51
1074,852,16,8,213
1074,807,17,17,117
1074,817,18,14,1
1074,840,19,12,117
1074,849,20,16,3
1075,855,13,11,51
1075,817,12,17,1
1075,846,11,7,1
1075,825,10,9,210
1075,842,9,8,213
1075,822,8,15,51
1075,4,7,16,214
1075,847,6,5,131
1075,839,5,6,214
1075,830,4,1,9
1075,832,3,3,6
1075,844,2,2,6
1075,815,1,4,9
1075,854,14,20,210
1075,840,15,13,117
1075,1,16,10,131
1075,848,17,14,3
1075,807,18,12,117
1075,849,19,18,3
1075,852,20,19,213
1076,844,1,1,6
1076,830,2,18,9
1076,815,3,2,9
1076,846,4,5,1
1076,1,5,4,131
1076,847,6,3,131
1076,817,7,6,1
1076,839,8,7,214
1076,832,9,20,6
1076,4,10,17,214
1076,842,11,9,213
1076,822,12,8,51
1076,852,13,15,213
1076,855,14,11,51
1076,854,15,13,210
1076,848,16,10,3
1076,825,17,14,210
1076,20,18,19,117
1076,849,19,16,3
1076,840,20,12,117
1077,830,1,1,9
1077,844,2,6,6
1077,846,3,3,1
1077,825,4,9,210
1077,4,5,19,214
1077,817,6,18,1
1077,815,7,2,9
1077,822,8,5,51
1077,20,9,8,117
1077,832,10,20,6
1077,847,11,4,131
1077,854,12,17,210
1077,1,13,13,131
1077,855,14,15,51
1077,840,15,10,117
1077,852,16,7,213
1077,842,17,12,213
1077,849,18,16,3
1077,839,19,14,214
1077,848,20,11,3
1078,844,1,2,6
1078,832,2,3,6
1078,830,3,1,9
1078,815,4,4,9
1078,822,5,7,51
1078,1,6,6,131
1078,842,7,18,213
1078,846,8,19,1
1078,852,9,12,213
1078,840,10,10,117
1078,4,11,11,214
1078,847,12,5,131
1078,20,13,17,117
1078,817,14,13,1
1078,854,15,15,210
1078,825,16,16,210
1078,855,17,20,51
1078,848,18,9,3
1078,849,19,14,3
1078,839,20,8,214
1079,844,1,20,6
1079,830,2,1,9
1079,832,3,4,6
1079,847,4,3,131
1079,815,5,2,9
1079,1,6,5,131
1079,822,7,6,51
1079,825,8,17,210
1079,817,9,12,1
1079,854,10,14,210
1079,846,11,8,1
1079,839,12,7,214
1079,852,13,10,213
1079,842,14,13,213
1079,855,15,19,51
1079,20,16,11,117
1079,4,17,9,214
1079,840,18,15,117
1079,848,19,18,3
1079,849,20,16,3
1080,844,1,4,6
1080,832,2,2,6
1080,815,3,1,9
1080,830,4,3,9
1080,846,5,6,1
1080,847,6,5,131
1080,4,7,7,214
1080,1,8,8,131
1080,20,9,10,117
1080,839,10,12,214
1080,852,11,17,213
1080,822,12,9,51
1080,825,13,20,210
1080,817,14,13,1
1080,854,15,19,210
1080,848,16,18,3
1080,842,17,11,213
1080,840,18,14,117
1080,849,19,15,3
1080,855,20,16,51
1081,844,1,19,6
1081,815,2,2,9
1081,830,3,1,9
1081,832,4,20,6
1081,847,5,3,131
1081,842,6,5,213
1081,1,7,4,131
1081,852,8,13,213
1081,20,9,6,117
1081,4,10,7,214
1081,846,11,9,1
1081,817,12,8,1
1081,839,13,10,214
1081,855,14,18,51
1081,822,15,11,51
1081,825,16,17,210
1081,848,17,12,3
1081,849,18,15,3
1081,840,19,16,117
1081,854,20,14,210
1082,830,1,1,9
1082,4,2,9,214
1082,832,3,2,6
1082,1,4,3,131
1082,825,5,17,210
1082,854,6,19,210
1082,839,7,6,214
1082,847,8,4,131
1082,817,9,11,1
1082,855,10,8,51
1082,822,11,7,51
1082,848,12,13,3
1082,815,13,20,9
1082,846,14,15,1
1082,844,15,5,6
1082,842,16,14,213
1082,20,17,12,117
1082,840,18,10,117
1082,849,19,16,3
1082,852,20,18,213
1083,832,1,1,6
1083,830,2,7,9
1083,844,3,4,6
1083,815,4,2,9
1083,1,5,3,131
1083,846,6,6,1
1083,4,7,5,214
1083,847,8,18,131
1083,855,9,19,51
1083,849,10,12,3
1083,842,11,16,213
1083,822,12,17,51
1083,852,13,14,213
1083,817,14,13,1
1083,839,15,15,214
1083,848,16,20,3
1083,825,17,10,210
1083,20,18,9,117
1083,854,19,8,210
1083,840,20,11,117
1084,830,1,2,9
1084,844,2,1,6
1084,832,3,18,6
1084,847,4,4,131
1084,839,5,5,214
1084,825,6,8,210
1084,854,7,6,210
1084,4,8,10,214
1084,1,9,3,131
1084,842,10,15,213
1084,848,11,12,3
1084,822,12,11,51
1084,815,13,20,9
1084,852,14,16,213
1084,846,15,7,1
1084,817,16,9,1
1084,840,17,13,117
1084,855,18,14,51
1084,849,19,19,3
1084,20,20,17,117
1085,844,1,19,6
1085,830,2,1,9
1085,815,3,4,9
1085,1,4,2,131
1085,846,5,7,1
1085,847,6,3,131
1085,4,7,6,214
1085,852,8,20,213
1085,832,9,5,6
1085,825,10,18,210
1085,817,11,9,1
1085,839,12,8,214
1085,822,13,14,51
1085,20,14,11,117
1085,848,15,13,3
1085,842,16,12,213
1085,840,17,10,117
1085,855,18,16,51
1085,854,19,15,210
1085,849,20,17,3
1086,847,1,3,131
1086,832,2,4,6
1086,844,3,6,6
1086,846,4,7,1
1086,839,5,9,214
1086,4,6,8,214
1086,1,7,2,131
1086,822,8,20,51
1086,817,9,15,1
1086,830,10,1,9
1086,815,11,5,9
1086,855,12,13,51
1086,825,13,16,210
1086,840,14,11,117
1086,854,15,14,210
1086,852,16,19,213
1086,848,17,17,3
1086,20,18,10,117
1086,842,19,12,213
1086,849,20,18,3
1087,830,1,1,9
1087,832,2,3,6
1087,815,3,2,9
1087,844,4,6,6
1087,839,5,7,214
1087,4,6,5,214
1087,1,7,20,131
1087,847,8,4,131
1087,848,9,10,3
1087,846,10,12,1
1087,817,11,15,1
1087,842,12,9,213
1087,855,13,14,51
1087,840,14,11,117
1087,854,15,17,210
1087,20,16,8,117
1087,849,17,18,3
1087,825,18,16,210
1087,852,19,13,213
1087,822,20,19,51
1088,830,1,1,9
1088,844,2,3,6
1088,832,3,8,6
1088,1,4,4,131
1088,815,5,5,9
1088,847,6,2,131
1088,846,7,7,1
1088,854,8,13,210
1088,852,9,20,213
1088,840,10,10,117
1088,842,11,11,213
1088,839,12,9,214
1088,4,13,6,214
1088,855,14,16,51
1088,848,15,12,3
1088,822,16,19,51
1088,817,17,17,1
1088,825,18,15,210
1088,20,19,14,117
1088,849,20,18,3
1089,844,1,2,6
1089,830,2,1,9
1089,832,3,4,6
1089,815,4,6,9
1089,1,5,5,131
1089,847,6,3,131
1089,846,7,7,1
1089,817,8,17,1
1089,842,9,8,213
1089,4,10,19,214
1089,839,11,11,214
1089,822,12,13,51
1089,856,13,9,3
1089,855,14,10,51
1089,852,15,14,213
1089,849,16,15,3
1089,20,17,20,117
1089,840,18,18,117
1089,825,19,16,210
1089,854,20,12,210
1091,844,1,2,6
1091,815,2,1,9
1091,1,3,9,131
1091,832,4,3,6
1091,4,5,18,214
1091,846,6,4,1
1091,842,7,10,213
1091,830,8,7,9
1091,825,9,12,210
1091,852,10,15,213
1091,847,11,14,131
1091,840,12,6,117
1091,854,13,13,210
1091,20,14,8,117
1091,855,15,20,51
1091,822,16,11,51
1091,817,17,5,1
1091,839,18,16,214
1091,848,19,17,3
1091,849,20,19,3
1092,830,1,1,9
1092,844,2,3,6
1092,832,3,19,6
1092,815,4,2,9
1092,839,5,4,214
1092,1,6,5,131
1092,4,7,7,214
1092,847,8,8,131
1092,20,9,6,117
1092,846,10,10,1
1092,817,11,11,1
1092,822,12,15,51
1092,852,13,13,213
1092,855,14,16,51
1092,854,15,17,210
1092,848,16,20,3
1092,842,17,18,213
1092,825,18,14,210
1092,840,19,12,117
1092,849,20,9,3
1093,832,1,20,6
1093,844,2,3,6
1093,830,3,1,9
1093,815,4,4,9
1093,1,5,2,131
1093,847,6,5,131
1093,840,7,18,117
1093,846,8,6,1
1093,4,9,7,214
1093,822,10,19,51
1093,848,11,13,3
1093,20,12,8,117
1093,842,13,14,213
1093,855,14,12,51
1093,852,15,10,213
1093,825,16,9,210
1093,817,17,16,1
1093,839,18,11,214
1093,854,19,15,210
1093,849,20,17,3
1094,830,1,1,9
1094,847,2,4,131
1094,1,3,2,131
1094,815,4,3,9
1094,832,5,5,6
1094,822,6,10,51
1094,844,7,6,6
1094,846,8,9,1
1094,4,9,19,214
1094,839,10,8,214
1094,817,11,7,1
1094,855,12,13,51
1094,852,13,20,213
1094,842,14,11,213
1094,825,15,17,210
1094,854,16,16,210
1094,20,17,14,117
1094,840,18,15,117
1094,848,19,12,3
1094,849,20,18,3
1095,825,1,19,210
1095,830,2,6,9
1095,847,3,1,131
1095,846,4,18,1
1095,832,5,3,6
1095,839,6,8,214
1095,4,7,5,214
1095,1,8,2,131
1095,815,9,7,9
1095,844,10,4,6
1095,848,11,15,3
1095,842,12,14,213
1095,20,13,11,117
1095,817,14,20,1
1095,849,16,16,3
1095,855,17,12,51
1095,822,18,9,51
1095,852,19,17,213
1095,854,20,13,210
1095,840,15,10,117
1096,830,1,1,9
1096,815,2,3,9
1096,844,3,2,6
1096,832,4,4,6
1096,1,5,18,131
1096,847,6,5,131
1096,846,7,6,1
1096,839,8,7,214
1096,20,9,10,117
1096,817,10,9,1
1096,4,11,20,214
1096,852,12,11,213
1096,854,13,16,210
1096,840,14,8,117
1096,855,15,12,51
1096,825,16,17,210
1096,842,17,14,213
1096,822,18,15,51
1096,848,19,13,3
1096,849,20,19,3
